,cars.car_name,cars.make,cars.model,cars.year,cars.distance,score,score.dist,X,cars.price_daily,cars.car_photo,cars.price_weekly,cars.dedicated_parking,cars.price_hourly,cars.longitude,cars.latitude,cars.timezone,cars.carkit_enabled,cars.car_id,distance.factor,zero_sixty_norm,is_performance,is_tuner,is_exotic,is_coupe,is_convertible,is_hatchback,is_awd,is_rwd
628,vitus,toyota,prius-c,2015,0.389854485,0.056521739,0.045217391,43,50,https://www.getaround.com/images_server/blob/AMIfv95Vam2QlJcPgAI0DZpLlNZgUUlX1QpvNbgjoBYKdN_s0kRkkQNyAVM50gQVbhpe140LUOntqA00BJnMoQ_o5Uhv7dxA3pevzVekau0qlQfAmKLSOmhm-JFxoKVM8m-TdAGGNutkfqvbYHI_9_y3f2mLU58XcA,300,FALSE,5,-122.4425195,37.7772539,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.056521739,0,0,0,0,0,0,0,0
629,marvin-the-martian,toyota,prius-c,2015,0.847999897,0.056521739,0.045217391,144,80,https://www.getaround.com/images_server/blob/AMIfv95dUKLLaxNhTQ4fxz2L6MX245fxhXnRTifs3anLpg3c5XfViKjdXQWcrPqtmJxuzEWBT350gWyHpYCxOm4zZin5z4baBNiV2ivAR65MPB__VgirFx_xzk40ne5imTAzBbr75xLoAOVEfQDLWx8m80Z6Bw_zyQ,0,FALSE,8,-122.443805,37.7594489,America/Los_Angeles,TRUE,1.00005E+14,0.8,0.056521739,0,0,0,0,0,0,0,0
630,liza,toyota,prius-c,2013,0.937876297,0.056521739,0.045217391,166,70,https://www.getaround.com/images_server/blob/AMIfv970cMTwu-KvQcm0732-RceEpGUEJTNe0nclfcIKv_NhEKTAcHEx3NJ7yL9kX5F_EJry7ahxtmOOl_4NeCuq9rHsXUH4BeMsn895IPUb20EtG6AEpg0aa0ETWNvH054DxOiI6LLy_wEwLM5gsbRwAJH8nT9iEw,420,FALSE,7,-122.445447,37.758204,America/Los_Angeles,TRUE,1.00004E+14,0.8,0.056521739,0,0,0,0,0,0,0,0
631,ChesapeakeC,toyota,prius-c,2015,0.944571784,0.056521739,0.045217391,171,87.5,https://www.getaround.com/images_server/blob/AMIfv94KCrlggrEPcfj3EohD3186UtfKDCmoC8Tqiq2K0xVKXR6vhfOKdifQ4eW2U7rB61ttFUnBTjJkcNZegOtz4PODEEvg-6TJZqTCXwxHoRDda06x4NvCDXF2ZcFCA0fYLDxD42VWMDqVXq293eFC0ZYi-FvhdQ,0,TRUE,8.75,-122.4270955,37.7684802,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.056521739,0,0,0,0,0,0,0,0
632,DustyViolet,toyota,prius-c,2015,0.986830673,0.056521739,0.045217391,183,95,https://www.getaround.com/images_server/blob/AMIfv97sSn3BmMlU2I8YknJNsHC0xQtjIlXixEYoeNjEqhyXUWAKjCRPHMnkmOwcdKW8TCDcgB1DxabKHcFaBjKEQNVoluvhl-udHrFLaapOTjyK36N3cn6GEZigGiqRpFI9WwGgY7ZkPqqqVJ8hZ9MFtznl9hsldw,570,FALSE,9.5,-122.4332104,37.7832331,America/Los_Angeles,TRUE,1.00005E+14,0.8,0.056521739,0,0,0,0,0,0,0,0
633,ryanspriusc,toyota,prius-c,2012,1.055214948,0.056521739,0.033913043,206,75,https://www.getaround.com/images_server/blob/AMIfv97dYFfO5K5gNusUXTxvVtnAjabqq33Li1_oVW32tviM55Qwd84AgmhPizsmvYRFVqcxkY81nDM5A5KSao9krhYhQ7Ls_yMuqQs12Mh3ylUU7kqzxiE58GoxYC9qspmZRvVyHKT9udZuGN0VoRft1TBk-YEppw,0,FALSE,7.5,-122.441924,37.786907,America/Los_Angeles,TRUE,1.00004E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
634,hayama,toyota,prius-c,2014,1.233107295,0.056521739,0.033913043,281,100,https://www.getaround.com/images_server/blob/AMIfv974rDqFk5D8B82TNKPFGv8wtFDMeA93y6WG-XvJp1jwwO97hFLpvu09ex6XM6_DrCds2m8Tgp3jLZUW8lge1mLK7y1QPjxJSTX-PQ-291ti_dLaGHCtU7B6onFn1DuFsF6dBmcTCYONs4PE-9bzWeiEzo5JPg,600,TRUE,10,-122.422812,37.778097,America/Los_Angeles,TRUE,1.00004E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
635,silverlake,toyota,prius-c,2012,1.363078115,0.056521739,0.033913043,323,90,https://www.getaround.com/images_server/blob/AMIfv95M3-VERPM4ul7E0CzAenH5WWYN11G69cENvRkizaX6aU9-sHsYI7-0H7ytKrbKieChTk0Cg5mjXRRagWREXmv2x8vnX4l0dR5_qTazLcpOnUvb8uzwuTzYryJ-LnKcx_MpoAyCA0V2YMSL2xm3fp3J-O7l4Q,540,FALSE,9,-122.434326,37.789934,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
636,Solarflair,toyota,prius-c,2015,1.425736695,0.056521739,0.033913043,346,60,https://www.getaround.com/images_server/blob/AMIfv95fFumLdhLdj6LevVvvVN7s8Gh4GToPVqWhmFj-l7nt6d34yC988n987NoHNGLHMPfskDHLezYOimxiwE1k6Xhtaz_NLHRoaTDvGiaTWQjN8N08FJk8UYrAkScbMGrZHLCh7v_PO3zJIadzRnMn-TVluZmbRQ,360,FALSE,6,-122.436377,37.7519636,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
637,noevalley,toyota,prius-c,2015,1.433930125,0.056521739,0.033913043,349,75,https://www.getaround.com/images_server/blob/AMIfv94J4bTL21f_-kRZLjRZj4amgx1TPpHJnpzZHqRoVS5C_56Ns1fI5lvtezps4Z8WCbvzMPXQOOJueQ3blUzxIcmevpl-AY0hfP2eKx1IcBYnB24DRqSeOwRyBcEy3ZaGbydGmYCK5y0VK4jw4tEYblVBgJOqZg,450,FALSE,7.5,-122.437142,37.751669,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
638,PacificaC,toyota,prius-c,2015,1.487831566,0.056521739,0.033913043,369,87.5,https://www.getaround.com/images_server/blob/AMIfv96XUUt0P9WluociTr-UoIE0N5M7Hwz8fhBHH0EY_Rz2O6XNo_k3gaf6iT_72vOrOU4z-ZvRxDtT_bVOVCDYhwZk1GEwQGSxi01NbuvYG3J6ouJxQdYCfDIcvetXEcgnPO9thQhNVKaR5vchpGdek92ny3oEJg,0,TRUE,8.75,-122.4184405,37.7793803,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
639,Savorn2012,toyota,prius-c,2012,1.511844081,0.056521739,0.033913043,381,75,https://www.getaround.com/images_server/blob/AMIfv97TQUUBif3MVML0KFIc804qPVCPpmgudZYn5Rz8otNKS9Q2wpoG-VvylCyrcaFumOk-omcXmunLnZoE5sFVk6cWU3Apdm_XNej-ivQWcm5xVYKWXhr9kAgNxqYtnTlBXvXxLIAVzeBL54Ucsh5EloOKei8WZA,450,FALSE,7.5,-122.4370508,37.7505228,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
640,missionpriusc,toyota,prius-c,2015,1.562906204,0.056521739,0.033913043,392,70,https://www.getaround.com/images_server/blob/AMIfv97ODacl6eUbuyoIn1iDfcEa_h6SOJPiCKISPfK8q0Trm9fG3GscCah30y57s93Kxz73EDRQUIlOwr1k9NbjhXhNhTxM6TGWxMotKmrqe0-q0pd8Qlzt2t4W4K6uptlA2niS_uiahNJUuVTeCcB-yIJZYSF18w,420,FALSE,7,-122.4215602,37.7575871,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
641,Savorn2014,toyota,prius-c,2014,1.649797703,0.056521739,0.033913043,429,75,https://www.getaround.com/images_server/blob/AMIfv95aBJ6f2wwo_Drt3VRUr534tIeERUyH54D4zT3l49FIon9uu_E3LsTpagidAiarF_K5u6w0fq0QJ00CiQuvcsTFs11CWZIW7B53coSVwqWIrPObk22Zuk3mZLl_uieJnBjtpxjJOfFCug3pu1LMrrjZBW2RQA,450,FALSE,7.5,-122.4315233,37.7499424,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
642,ToyotaPriusC13,toyota,prius-c,2013,1.681576618,0.056521739,0.033913043,446,80,https://www.getaround.com/images_server/blob/AMIfv95phkvmhvK3_VPw0CR_8e11fbXb8w_9zPPhkTf29NYYuRo0alczqG0ToU7RoVdQPGRTD6VdndEUBy9x8zy9VeGnI6x4M6SpN3vpqweztcMJPjfr47O0GQ9bs8XUGSDQvvw3Zagj-rFvLM4Gj7v3sgi0PT154Q,480,TRUE,8,-122.414261,37.7783076,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
643,blueivy,toyota,prius-c,2012,1.749148659,0.056521739,0.033913043,475,80,https://www.getaround.com/images_server/blob/AMIfv94i__KYIA6efEHKbW9oDbBTT3PyWbJ0M-kqoUJ16RUsiJ5mKXUM0U75VZxk5S4Ca2lotUP7HHMaj5vgA6dBn8kBIhnzR7eLALdj2dOLIW_HRA8hK_GFYA4GpeDIfJCn23sk6XZrovvBlsNrp2ugWbec3ChuJQ,480,TRUE,8,-122.418092,37.756735,America/Los_Angeles,TRUE,1.00004E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
644,PriusC94123,toyota,prius-c,2013,1.893563894,0.056521739,0.033913043,555,80,https://www.getaround.com/images_server/blob/AMIfv97disDbPxT_BOIuu-KkMEqWjpbC_dalpuVIHrqyBrbbtSTLMOJBZJVu1Ve-RXMmJQeH4DJiAJPws-zkn3NmgUoRGIqPYQ_5XKv2FThx_ZB14UQo6489RB3fQBLkjPRCK1t1gmbAMSOdhA0uPrO6Qf8lLwEcgA,480,FALSE,8,-122.4295733,37.7966701,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
645,lil_sebastian,toyota,prius-c,2014,1.90292058,0.056521739,0.033913043,558,90,https://www.getaround.com/images_server/blob/AMIfv940gMb4nPbA0w3EkUoOWdKsURTMTEj8FBMH3fIfJ7Kabd8aMGfj39Y2K0OigIHZTl6_NXUPd5L9WowJX6PUxc6B21ky1yC5BNEpb6bLNDOx8-tJZ42vdzeaBVMNRIVEEhKTTQ69XvcxC1PG6l1Uyav3U5E3Ag,540,FALSE,9,-122.4131699,37.7587485,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
646,rossi,toyota,prius-c,2015,1.90659626,0.056521739,0.033913043,559,90,https://www.getaround.com/images_server/blob/AMIfv96ZnwZK-Ftfsv3KCpqwTmqUtfLgtl3AvK-Ca2NDwfeq5_r-5zaunH928QE7NfsS8SlxkCncbaA-G3uHGRI98DsKBtVP0WNiGSvfKtoaSN56yYwq_Dlxibx0U1IZ_CFUs1UMC4Gvo2wND9o5YH__zMMIZKl74A,540,FALSE,9,-122.4149354,37.7871198,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
647,kute,toyota,prius-c,2015,1.933383233,0.056521739,0.033913043,574,95,https://www.getaround.com/images_server/blob/AMIfv96vGe16kl7NIEk18Tefl30EOzOlcBJyGKVf4OLhkzONGAB6tHEc_zEwZLZAYDsl0yldwXH-62v9jSpazShjGe6Fjd12MkI9vxcCL1C4GUUARddl1B7NT42mQ4yGKzLJMNyDM0YMqvMujv58Yz002m991PbSjA,0,TRUE,9.5,-122.4140788,37.7867944,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
648,MillValleyC,toyota,prius-c,2015,1.99524471,0.056521739,0.033913043,612,87.5,https://www.getaround.com/images_server/blob/AMIfv95wNOsJwUgvHXU2YD7X5tAx-vMcB-yBlbSNAdWlEsHYXitQCEbsp1sykUYQmm0UOeO5yH1uKN3sCvx0tRysbCpz_fUcZ8g1SAtBHE0YqzkLmbBvx_2ynkrdOl6jnVCpebriNX3YgcycQFQ3wIKyNHM1HKmQrw,0,TRUE,8.75,-122.435192,37.799757,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.056521739,0,0,0,0,0,0,0,0
649,theapollo,toyota,prius-c,2014,2.002705011,0.056521739,0.022608696,617,87.5,https://www.getaround.com/images_server/blob/AMIfv95VbbaoYqSGikctfYSgqUoPitsDXdhDShIpQAhB6ijvMLduj7YDVv35K_EezAH_qejukPGoa5vRFtU_J0ALLfyCI4ozzs7dYseSpC7WaHQguOsmCY8E6PMOT-i-Bb394isT9YP_CmmK7Z7ZHXugwzqzNCgqcg,0,FALSE,8.75,-122.47765,37.760424,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
650,MuguC,toyota,prius-c,2015,2.012480123,0.056521739,0.022608696,624,85,https://www.getaround.com/images_server/blob/AMIfv95GvE73Y52Ap69ANbpuncFKk_OQVSg1eMh7pyB1Dix8h33P09vayFRpVqXPVM3Mhn68TrWmFherMRQXSDZvX1xcAOI8p4xAIxJ-8wTvwAwIcvM_wL1-VNLxyCIZAqARlSfUSRNht5MrNbW6MwRsyieaqkCnXw,510,TRUE,8.5,-122.4523604,37.8000579,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
651,reverseflash,toyota,prius-c,2015,2.180243873,0.056521739,0.022608696,710,100,https://www.getaround.com/images_server/blob/AMIfv944apShb_uqD4V3ImRSReJYtLZyd1hkRsD6teXhsbBVlHFCFjxNa3FmOI1kL3swCCRlNyxg69xaOYMEk6nCbIadLfIkR6TJBP8iA_lQI3U_ECMlOHTbEwcQmEkQn1-lJ5KTM8Aqv8fwEx7fvp9yqfQ-vax87w,600,TRUE,10,-122.4064925,37.7827319,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
652,springsteen,toyota,prius-c,2015,2.26740061,0.056521739,0.022608696,794,95,https://www.getaround.com/images_server/blob/AMIfv97pGFC1b8K5u7aWGyjWgGH-Wm_xqvxVgr5b7KHsyHn-_R7BCqQdjOJw54Pree2DjniclMpaqceLFnRmzgBKtU5WbpJvUasseUYIWZb2CuB2tqjflf3Tb79Lq5StqW1b6yl3d3NGwV9UnjMxkl4ua5n8S40R5Q,570,FALSE,9.5,-122.430398,37.8027439,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
653,iwonacar,toyota,prius-c,2014,2.315429692,0.056521739,0.022608696,825,95,https://www.getaround.com/images_server/blob/AMIfv951nwkK-sH0Y2q22VMeIQLvc74CUbwtpNBsy8c9hgTo5GGJJRBhwxMKz0ANgLoEkIkVFKzGVn5KnHeFfvbD2kZqHOTYJdMc5INa1g93qUb5vv0FbyaCsZpsKgUQl8AB1ctbwTCosZQ8M8tArEOXqKJKAlJngg,570,FALSE,9.5,-122.413878,37.795376,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
654,Shanty2PriusC2014,toyota,prius-c,2014,2.323314998,0.056521739,0.022608696,830,75,https://www.getaround.com/images_server/blob/AMIfv94iGhYPdGqDT7D7I8nGUS49Iph2BxVEHZ7KgGx9g8W4X3JUK6IaitU8rmW2bL6yqtPjqAREbD_G4OkjfV_UPlMNzzPkH8D2drDfI0pCHaSOWP4G1PK56oJs6S-JVPiYz7X-r-KkVo6aW-R6ioVQYiAZoV-OHQ,450,TRUE,7.5,-122.4019705,37.7773771,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
655,theladyJway,toyota,prius-c,2013,2.346456247,0.056521739,0.022608696,848,80,https://www.getaround.com/images_server/blob/AMIfv97Wg4xcTKWjHikHeS38Ilp4kNqQ4GFm5ajM5vgP8iU005My9a2zaGYde4Q-al6brA1JSq3-ZHAa7_UDKAyCjZmAR2Kb1gU2YZ0mTAv2OKdwfKo5m8b2x8F5Wp7eJEon8WOrnzdMbq1Hu_dAPt-orA1L8t-dRA,0,FALSE,8,-122.401225,37.767833,America/Los_Angeles,TRUE,1.00004E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
656,Fun-Size-Prius,toyota,prius-c,2013,2.409990882,0.056521739,0.022608696,892,65,https://www.getaround.com/images_server/blob/AMIfv95AtrtVo6smB8cZ4Kf1NL9RcMdekox3_0vAZNZNuZO9G4OkyCvvCjKn8lAuChie6E-AZEC_5amea1xhOwhmde-86ElgwybIUBf2cOA9K8DL0Fb2fvJEZ9LbNcLfDUK8WqL1ue5nr8kH3Ly2ZsQy4l3eoSlJgw,390,TRUE,6.5,-122.4064945,37.7902188,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
657,ShantyPriusC2014,toyota,prius-c,2014,2.466342096,0.056521739,0.022608696,918,75,https://www.getaround.com/images_server/blob/AMIfv94TxY_VZlN7KhoEr5yC4NwAybwhQfHD1nUEucGMzmcj5G8W2TQ2C-kTnynY186c6bOAeePgrTVDgo51ZNRC0JLv7TXrmRbzSXUnqk7GMxpWNL_gJp3N3-WdOR-iwbZ92Kvqzyoxrflk5DGd6BsAGt-NK_xo0Q,450,TRUE,7.5,-122.404908,37.753729,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
658,Savorn2013,toyota,prius-c,2013,2.525272748,0.056521739,0.022608696,943,75,https://www.getaround.com/images_server/blob/AMIfv97L9wV9QQ5pz2Eo0MpMw-zkjfRYhWuHh0AdIIFLJ5XdiOsW3lUoQqjlvCrpxYFCazh7DFbEJ05z3RKtZg9_nGwbFblAwqlsliwSNZKQKkYog60ISPQbo_kmpxGya416HrNHGrn7T1GdWZzTV9nXEJg2OCyGTw,450,FALSE,7.5,-122.400309,37.759554,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
659,RehobothC,toyota,prius-c,2015,2.607489374,0.056521739,0.022608696,999,87.5,https://www.getaround.com/images_server/blob/AMIfv95P0j5F_-isD-09dtrZd3fD4qDHijbDqA1JZk4nVC2VoYrNOGqYsohZ96feW67nvXvn6Oe7EhNkRK2NvuNmoZAaoc3FDzoU3Nm38TdqRT_ihEcVJqaE3LJALEHBoPq-JRbd1te-WrOjQs-4XzcUUwgbQzm8Ug,0,TRUE,8.75,-122.3998264,37.7572323,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
660,MtTamC,toyota,prius-c,2015,2.607489374,0.056521739,0.022608696,1000,87.5,https://www.getaround.com/images_server/blob/AMIfv94sGbyXK69NFtIwICYtc_6Ob-cr-uKo94VnbYp82VXC5DUMkPnVbcGSQEJ2sJovmqFlqr1-VKlfrRs68-ogOgUmhGBi9yHVxu8IgJYBO8DHgB-GZpaj8TvYgY7Oqb3J0-GhrNh-ix7dNww-vRpXB-dUN0meHg,450,TRUE,8.75,-122.3998264,37.7572323,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
661,HeadlandsC,toyota,prius-c,2015,2.619836035,0.056521739,0.022608696,1004,87.5,https://www.getaround.com/images_server/blob/AMIfv97CpvjPvrGcPqx2SA6Tpikn6rsbhFXt_QCFLxmIDXp89j8C3KQIHuAQGSrYD79aIr4ecmv3Ug9JNif8mfOZ6B0aIbT8VuS4_ZXtErlSABwl_bWkuKgmXoIUoU30KyXd2sfR2EB4r9wLB8jaWVng_RMWZLQ6Ng,0,TRUE,8.75,-122.4095862,37.7982099,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
662,thegoodtimemachine,toyota,prius-c,2015,2.657095446,0.056521739,0.022608696,1023,85,https://www.getaround.com/images_server/blob/AMIfv97A2SwYMd9DDmvCf8xt9nUjYwfDc3s-JVDF37sCcW3bMiA-OCrFfKZWOuJyws7jhEIhK0gSAgA69EbCb-dUDJItlNCiqZSAn5HdnXaBil1iqM-ODeATo8T1HcgUbZdqC5PXm3LxPmBXfnIvquS36ru3stSwTg,510,FALSE,8.5,-122.4141968,37.8021701,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
663,Prius_C_Moonbeam,toyota,prius-c,2013,2.743284368,0.056521739,0.022608696,1052,80,https://www.getaround.com/images_server/blob/AMIfv95D3Is7qadaA5ihd09pV6DmU16X_bHySA82WNXXwEXPsjO48PQPahwmF_w94mbwP_H8gjiFchzmIJO0ziZHjOoCI_V4tv46slOm7Yc82GWjufN9OJhS5mpkEpiurc_hWTs67mAYGB639nxL5cR672yWNyxYhQ,480,TRUE,8,-122.3943175,37.7780442,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
664,TeddyRoosevelt,toyota,prius-c,2015,2.789308095,0.056521739,0.022608696,1070,85,https://www.getaround.com/images_server/blob/AMIfv97RkxW0T17Bz9fvvC8MwMVfHy7lcnD-4MMj36NRTTrhkop9jCy4HQCpvrNA6sZwoWb5BrpDS4uKycY0QCrifQkEFzXXUHyyIOEK3naJBJAZ09nmq_5x5zwC79w3KEmyrUdvOVr6Sl7I1OC2z4n1z0ELe8e8RA,510,FALSE,8.5,-122.4190562,37.7364592,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
665,Ocean_Prius,toyota,prius-c,2015,2.791609558,0.056521739,0.022608696,1073,85,https://www.getaround.com/images_server/blob/AMIfv96ZcSFLdMuV9_Mw__GaJJ7squUbimPtdSvDfxEkA0GWrIkeCKjiRhdJt4S-SjlMqe_aOnm29mWmyIuKXLIBrmBGT-3wN-kbqZOubhQqGAebTBV0qOmxTjq1sT-4XN-w9qzmtjndNiOrkJUs6FlVGwzhtYsl0Q,510,TRUE,8.5,-122.492349,37.758905,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
666,Prius01,toyota,prius-c,2015,3.182766445,0.056521739,0.022608696,1165,50,https://www.getaround.com/images_server/blob/AMIfv95VKikK2dWbElOC2OT1XOtIrTw4wCMefD8yaxknb-Jq9YWEhx115tdC9FiSJv1DvhJTlowVgPnnQ3f-IvkZpZGUCrigHAnrL0P7FT2PHYAxRQciyowNi3LoHF62IlG_3qusPt-ziwGvVDSkHWfwYnP659IyhQ,300,FALSE,5,-122.502139,37.772726,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
667,BolinasC,toyota,prius-c,2015,3.188046919,0.056521739,0.022608696,1166,87.5,https://www.getaround.com/images_server/blob/AMIfv95p3-0xf_efcW4YaAyMOf4-AlxGF1IJifeIRVWBF2R8nRa5YjHz95cDCjjzpS0d7b8I3v8sqV6PY2n08jSpWLu45pCApt2teAsYHmtDi9HIgMB5nhz32rhpLFNr8hB2jlAxLLrMYI8PpaCAqRfTTv13VnedSg,0,TRUE,8.75,-122.38809,37.758236,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
668,hummingbird,toyota,prius-c,2015,3.195315075,0.056521739,0.022608696,1168,85,https://www.getaround.com/images_server/blob/AMIfv955OEIS9PgNi4ilUkoWotUmqI-emfX9qSq5SBbuPJ_TfUm3SA7eNPCJvOPLDstCGxR51zpYoPoVc6ggZeLtdkuSXkPtM9ogfXmAV0d_mW3oNN7-kYNfve7iwsZgOBukbxDqhs6hczBhXnqzkQK_xLDEGDU57Q,0,TRUE,8.5,-122.3901918,37.7900515,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
669,Pierce,toyota,prius-c,2015,3.380542684,0.056521739,0.022608696,1180,100,https://www.getaround.com/images_server/blob/AMIfv96CVjR2OWvJ7x65C4UUjxZUE4w_1HSOkFjLBwEieAScQIIcCbwLTzw3kOLU9lAF4cx16yfftYEOPCOYKoSS84sLnLSZOxKyYmCYNX3SK5_m3QwEd8oqI3zcunv1R6p3wxq_k_jTxwfHU4na-cmO9aDtEIHPSw,600,FALSE,10,-122.4936718,37.742673,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
670,lilredridinghood,toyota,prius-c,2015,3.592370382,0.056521739,0.022608696,1207,75,https://www.getaround.com/images_server/blob/AMIfv96-e_nkJlRaLlOWol9BfhVyl7vmMFIVjn2JbrEN_oyf3MoKXVRUoX2Bl45exbDCj7n5bOiRIhE-sDOB56_xpvYKSMmEH7d2Iz_4tYd-AkbtbLQs_yGCB8o-mNYBi-nRJAqWhsZiP7YMiD9NjrgaItRQN1AN7Q,450,FALSE,7.5,-122.5083208,37.761337,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
671,Mypriusc,toyota,prius-c,2013,3.783411538,0.056521739,0.022608696,1224,85,https://www.getaround.com/images_server/blob/AMIfv94oadOR9LdX4fE5rPZ-HgH2O4FV2AK2y911mYXyb-UhKMEUrXT86yT3_-rAllgI-TJm6zaszTVrRl6G68cpXYloYOKdsqfeLK27_oYUSt1xrdPwrvwP9PA52vZKX6AzC1WJbDflpFyPkh4zJTLLnhRFKxsDHg,510,FALSE,8.5,-122.490033,37.730904,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
672,gasefficient,toyota,prius-c,2016,4.197772863,0.056521739,0.022608696,1236,90,https://www.getaround.com/images_server/blob/AMIfv95tg7CEauVvDX8937bYQaxwScQlGKgDJ9UtuN9MgGiJ7tNhjhrK9AecxwvxTwm0Mw_nOnD0W2UBIgoAZuXO4GNbk0muWv_lzaVGfiIZJaf5QBoJy1rnF96XAw6g03U7FSoJhWQvVLGjegWM-WQgdFsTDKhj_w,540,FALSE,9,-122.464666,37.713244,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.056521739,0,0,0,0,0,0,0,0
673,MossBeachC,toyota,prius-c,2015,9.859966569,0.056521739,0.011304348,1284,85,https://www.getaround.com/images_server/blob/AMIfv95W0F8NQ1S9_KybpjuHE4BhOJSR_Cjq71nhL54t8W-ZAllgtD4zyUG_gaCUUlNQ9rnfa34Pst_-UNWzJhCmuGxOML9hS999yZMMXmAx4UN91He2veBUj0ASRHgG84TjH9qKLLlUQXKavzTlbhY-CNssntFD8w,0,TRUE,8.5,-122.2662139,37.7969065,America/Los_Angeles,TRUE,1.00006E+14,0.2,0.056521739,0,0,0,0,0,0,0,0
674,toyotaparty,toyota,prius-c,2015,10.80631484,0.056521739,0.011304348,1335,85,https://www.getaround.com/images_server/blob/AMIfv96XmIxftWm5LLCpNHBpZ689K5v0RCtKYqW_nqd8q8zXufj_K_Mmsqoak2lPnFGZprQLrtlz7tNjcAMb-kc7TEfKHlW33sT9GtUBZQBqMHk6gRoKHgsRo1Y1hz58KZrxXtLsn2lvqc26ft2_xwbWTTcAjm31VQ,510,FALSE,8.5,-122.2771432,37.8559446,America/Los_Angeles,TRUE,1.00006E+14,0.2,0.056521739,0,0,0,0,0,0,0,0
675,2015PriusC_NoPa,toyota,prius-c,2015,10.85196316,0.056521739,0.011304348,1338,95,https://www.getaround.com/images_server/blob/AMIfv967PfoWCLNRTta0xBgp-fB4U7obrc8y8-qnqWz_xK2pNXX9KDy4gGyFRyORN7h2gN8dFathAicMPBRbt5mh7FZXrAPz5QyHjrRaEJBpe8hZSG_yGqvCRIK3UuLJ5_YydOLWuHYHQPYd6dxu_TPM9IZa5Wc3tA,0,FALSE,9.5,-122.2510913,37.8096715,America/Los_Angeles,TRUE,1.00005E+14,0.2,0.056521739,0,0,0,0,0,0,0,0
